amount,hour_of_day,velocity,geo_distance,is_fraud,fraud_score
5057.14,4,1.1378002528445006,1200.0,1,0.8863866401572555
214.82,19,0.0666666666666666,306.49049080317803,0,0.35755491122557
1163.54,22,0.0666666666666666,0.0,0,0.17666565213142432
256.69,21,0.0666666666666666,1200.0,1,0.37453690158151515
31.44,22,0.0,0.0,0,0.16199787346209404
5479.78,0,0.0666666666666666,0.0,1,0.8733144822338361
607.61,5,0.0666666666666666,0.0,0,0.19841940616496248
401.0,21,0.0666666666666666,0.0,0,0.16199787346209404
379.31,17,0.0666666666666666,0.0,0,0.16199787346209404
296.22,12,0.0666666666666666,0.0,0,0.16199787346209404
3695.68,2,0.0666666666666666,0.0,1,0.8733144822338361
2810.56,1,0.0666666666666666,0.0,1,0.8733144822338361
5926.53,1,60.0,1200.0,1,0.8864082784715898
5753.19,1,60.0,1200.0,1,0.8864082784715898
1368.94,4,0.0666666666666666,1200.0,1,0.8481456426267299
2740.63,4,60.0,0.0,1,0.8732672858750069
1054.18,10,0.0666666666666666,1200.0,0,0.37453690158151515
678.58,6,0.0666666666666666,0.0,0,0.16199787346209404
685.44,16,0.0,0.0,0,0.16199787346209404
531.48,0,0.0666666666666666,0.0,0,0.34176911374184965
97.68,2,0.4428589002337311,0.0,0,0.34176911374184965
93.89,10,0.0666666666666666,0.0,0,0.16199787346209404
516.21,13,0.0666666666666666,0.0,0,0.16199787346209404
1101.02,19,0.0666666666666666,0.0,0,0.16199787346209404
107.01,0,0.0666666666666666,0.0,0,0.34176911374184965
4887.88,0,0.0666666666666666,306.49049080317803,1,0.8861845107583057
4188.26,9,0.1059259695168598,1200.0,1,0.8633593987397308
275.61,17,0.1284109149277688,1200.0,0,0.37453690158151515
440.87,2,0.0666666666666666,0.0,0,0.34176911374184965
984.06,5,0.0666666666666666,0.0,0,0.19841940616496248
79.19,22,0.0666666666666666,0.0,0,0.16199787346209404
791.32,23,0.0666666666666666,0.0,0,0.16199787346209404
108.7,8,0.0666666666666666,0.0,0,0.16199787346209404
551.82,10,0.0,0.0,0,0.16199787346209404
1139.13,1,0.0666666666666666,0.0,0,0.34176911374184965
886.65,10,0.0666666666666666,0.0,0,0.16199787346209404
1098.64,14,0.0666666666666666,0.0,0,0.16199787346209404
93.82,2,0.0666666666666666,0.0,0,0.34176911374184965
631.08,2,4.166666666666667,0.0,0,0.3715717464759884
449.06,20,0.0666666666666666,0.0,0,0.16199787346209404
501.84,9,0.0666666666666666,0.0,0,0.16199787346209404
287.35,4,0.0,0.0,0,0.33034523995769155
979.23,1,0.0666666666666666,0.0,0,0.34176911374184965
744.63,17,0.0666666666666666,0.0,0,0.16199787346209404
16.44,1,0.1314060446780552,0.0,0,0.34176911374184965
922.07,19,0.0666666666666666,0.0,0,0.16199787346209404
1148.97,12,0.0666666666666666,0.0,0,0.16199787346209404
5475.76,3,0.0666666666666666,1200.0,1,0.886418932751188
26.88,4,0.0666666666666666,1200.0,0,0.5986222498400161
708.06,14,0.1016748100658062,0.0,0,0.16199787346209404
672.66,19,0.0,0.0,0,0.16199787346209404
1021.57,1,0.0666666666666666,0.0,0,0.34176911374184965
490.54,1,0.0666666666666666,0.0,0,0.34176911374184965
635.13,6,0.180523518202788,0.0,0,0.16199787346209404
1092.36,4,0.0666666666666666,0.0,0,0.33034523995769155
280.05,0,0.0666666666666666,0.0,0,0.34176911374184965
2095.52,3,0.0666666666666666,306.49049080317803,1,0.8861845107583057
852.65,7,0.0666666666666666,306.49049080317803,0,0.35755491122557
129.21,7,0.0,0.0,0,0.16199787346209404
864.85,22,0.0666666666666666,0.0,0,0.16199787346209404
334.79,14,0.0666666666666666,0.0,0,0.16199787346209404
315.21,4,0.0666666666666666,1200.0,1,0.5986222498400161
477.17,2,0.0666666666666666,1200.0,0,0.6108606620403486
625.52,19,0.0666666666666666,0.0,0,0.16199787346209404
188.66,14,0.0666666666666666,0.0,0,0.16199787346209404
68.25,2,0.0,0.0,0,0.34176911374184965
5630.62,0,0.0666666666666666,0.0,1,0.8733144822338361
620.0,2,0.5215123859191656,0.0,0,0.34176911374184965
1141.17,7,0.0666666666666666,0.0,0,0.16199787346209404
62.08,14,0.0666666666666666,0.0,0,0.16199787346209404
780.18,18,0.2913092733452014,0.0,0,0.16199787346209404
829.05,15,0.0666666666666666,0.0,0,0.16199787346209404
1113.72,8,0.0666666666666666,0.0,0,0.16199787346209404
883.65,10,0.0666666666666666,0.0,0,0.16199787346209404
155.5,23,0.0666666666666666,0.0,0,0.16199787346209404
451.02,3,0.0666666666666666,0.0,0,0.34176911374184965
747.92,2,0.0666666666666666,0.0,0,0.34176911374184965
356.95,18,0.0666666666666666,0.0,0,0.16199787346209404
349.37,16,0.0666666666666666,0.0,0,0.16199787346209404
58.83,23,0.0666666666666666,0.0,0,0.16199787346209404
9.76,14,0.0666666666666666,0.0,0,0.16199787346209404
6.2,23,0.0,0.0,0,0.16199787346209404
76.69,18,0.0666666666666666,0.0,0,0.16199787346209404
719.9,17,0.0666666666666666,0.0,0,0.16199787346209404
306.01,14,0.0666666666666666,0.0,0,0.16199787346209404
873.25,9,0.0666666666666666,0.0,0,0.16199787346209404
1180.92,5,0.0666666666666666,0.0,0,0.2794514719233289
5098.31,1,0.0666666666666666,1200.0,1,0.886418932751188
11.92,0,0.0666666666666666,1200.0,0,0.6108606620403486
1149.7,4,0.0666666666666666,0.0,0,0.33034523995769155
873.25,19,0.0671792192281854,0.0,0,0.16199787346209404
1005.6,0,0.0,0.0,0,0.34176911374184965
87.15,4,0.0666666666666666,0.0,0,0.33034523995769155
6.25,1,0.0666666666666666,0.0,0,0.34176911374184965
408.31,8,0.0666666666666666,0.0,0,0.16199787346209404
517.31,4,0.0666666666666666,0.0,0,0.33034523995769155
12.54,1,0.0666666666666666,0.0,0,0.34176911374184965
1049.6,4,0.0666666666666666,1200.0,1,0.5986222498400161
1146.01,8,0.0666666666666666,1200.0,0,0.37453690158151515
418.31,9,0.0666666666666666,0.0,0,0.16199787346209404
1164.3,0,0.0666666666666666,0.0,0,0.355687015741972
1060.98,15,0.0666666666666666,0.0,0,0.16199787346209404
161.95,3,0.0876808417360806,0.0,0,0.34176911374184965
3673.37,1,0.0,0.0,1,0.8733144822338361
288.54,20,0.0666666666666666,0.0,0,0.16199787346209404
718.52,22,0.0666666666666666,0.0,0,0.16199787346209404
142.61,19,0.0666666666666666,0.0,0,0.16199787346209404
674.8,22,0.0666666666666666,0.0,0,0.16199787346209404
1927.4,0,0.3597841295222866,0.0,1,0.8733144822338361
2060.99,1,0.0666666666666666,0.0,1,0.8733144822338361
718.04,21,0.0666666666666666,0.0,0,0.16199787346209404
11.96,22,1.8099547511312215,0.0,0,0.16199787346209404
738.83,12,0.0666666666666666,0.0,0,0.16199787346209404
1001.84,3,0.0678183222500612,0.0,0,0.34176911374184965
986.19,3,0.0,0.0,0,0.34176911374184965
1052.58,22,0.0666666666666666,0.0,0,0.16199787346209404
805.9,21,0.0666666666666666,0.0,0,0.16199787346209404
609.46,6,0.0666666666666666,0.0,0,0.16199787346209404
1123.68,12,0.0666666666666666,0.0,0,0.16199787346209404
67.63,15,0.0666666666666666,0.0,0,0.16199787346209404
337.61,6,0.0666666666666666,0.0,0,0.16199787346209404
563.2,16,0.0666666666666666,0.0,0,0.16199787346209404
89.99,3,0.0,0.0,0,0.34176911374184965
488.44,2,0.0666666666666666,0.0,1,0.34176911374184965
2533.48,4,0.5096262740656852,1200.0,1,0.8863866401572555
283.36,11,0.0666666666666666,1200.0,0,0.37453690158151515
940.57,12,0.0666666666666666,0.0,0,0.16199787346209404
295.02,17,0.1775060401360879,0.0,0,0.16199787346209404
455.19,0,0.1410879448189371,0.0,0,0.34176911374184965
547.77,4,0.2940936198023037,0.0,0,0.33034523995769155
571.61,7,0.3307911421483047,306.49049080317803,1,0.35755491122557
891.19,3,0.0666666666666666,306.49049080317803,0,0.5933281463237914
615.56,20,0.0666666666666666,0.0,0,0.16199787346209404
1060.18,9,0.0666666666666666,0.0,0,0.16199787346209404
67.16,5,0.0666666666666666,0.0,0,0.19841940616496248
1171.92,9,0.0666666666666666,0.0,0,0.18822762088644474
605.91,13,0.0,0.0,0,0.16199787346209404
1086.71,0,0.0666666666666666,0.0,0,0.34176911374184965
