timestamp,ip_address,status,details2025-07-31T18:07:57.675740,127.0.0.1,ALLOWED,
2025-07-31T18:10:00.324208,127.0.0.1,ALLOWED,
2025-07-31T18:10:03.465406,127.0.0.1,ALLOWED,
2025-07-31T18:10:05.724618,127.0.0.1,ALLOWED,
2025-07-31T18:10:07.976111,127.0.0.1,ALLOWED,
2025-07-31T18:10:16.215875,127.0.0.1,ALLOWED,
2025-07-31T18:10:19.475772,127.0.0.1,ALLOWED,
2025-07-31T18:10:21.735417,127.0.0.1,ALLOWED,
2025-07-31T18:10:23.964481,127.0.0.1,ALLOWED,
2025-07-31T18:10:26.516251,127.0.0.1,ALLOWED,
2025-07-31T18:10:29.506460,127.0.0.1,ALLOWED,
2025-07-31T18:10:31.773202,127.0.0.1,ALLOWED,
2025-07-31T18:10:34.038147,127.0.0.1,ALLOWED,
2025-07-31T18:10:36.297149,127.0.0.1,ALLOWED,
2025-07-31T18:10:38.568016,127.0.0.1,ALLOWED,
2025-07-31T18:10:40.809213,127.0.0.1,ALLOWED,
2025-07-31T18:10:43.097201,127.0.0.1,ALLOWED,
2025-07-31T18:10:45.618772,127.0.0.1,ALLOWED,
2025-07-31T18:10:48.388393,127.0.0.1,ALLOWED,
2025-07-31T18:10:50.655393,127.0.0.1,ALLOWED,
2025-07-31T18:10:52.871928,127.0.0.1,ALLOWED,
2025-07-31T18:10:55.197281,127.0.0.1,ALLOWED,
2025-07-31T18:10:57.439386,127.0.0.1,ALLOWED,
2025-07-31T18:10:59.743765,127.0.0.1,ALLOWED,
2025-07-31T18:11:01.988175,127.0.0.1,ALLOWED,
2025-07-31T18:11:04.253211,127.0.0.1,ALLOWED,
2025-07-31T18:11:06.489303,127.0.0.1,ALLOWED,
2025-07-31T18:11:08.768065,127.0.0.1,ALLOWED,
2025-07-31T18:11:11.326889,127.0.0.1,ALLOWED,
2025-07-31T18:11:14.505358,127.0.0.1,ALLOWED,
2025-07-31T18:11:16.751659,127.0.0.1,ALLOWED,
2025-07-31T18:11:19.023565,127.0.0.1,ALLOWED,
2025-07-31T18:11:22.148967,127.0.0.1,ALLOWED,
2025-07-31T18:11:25.426270,127.0.0.1,ALLOWED,
2025-07-31T18:11:27.655413,127.0.0.1,ALLOWED,
2025-07-31T18:11:30.429106,127.0.0.1,ALLOWED,
2025-07-31T18:11:32.684896,127.0.0.1,ALLOWED,
2025-07-31T18:11:35.391252,127.0.0.1,ALLOWED,
2025-07-31T18:11:39.728091,127.0.0.1,ALLOWED,
2025-07-31T18:13:06.044686,127.0.0.1,ALLOWED,
2025-07-31T18:13:08.280574,127.0.0.1,ALLOWED,
2025-07-31T18:13:11.110723,127.0.0.1,ALLOWED,
2025-07-31T18:13:13.370044,127.0.0.1,ALLOWED,
2025-07-31T18:13:15.635558,127.0.0.1,ALLOWED,
2025-07-31T18:13:18.429945,127.0.0.1,ALLOWED,
2025-07-31T18:13:20.705250,127.0.0.1,ALLOWED,
2025-07-31T18:13:22.971412,127.0.0.1,ALLOWED,
2025-07-31T18:13:25.280030,127.0.0.1,ALLOWED,
2025-07-31T18:13:27.588109,127.0.0.1,ALLOWED,
2025-07-31T18:13:32.259242,127.0.0.1,ALLOWED,
2025-07-31T18:13:34.736418,127.0.0.1,ALLOWED,
2025-07-31T18:13:37.246366,127.0.0.1,ALLOWED,
2025-07-31T18:13:44.823136,127.0.0.1,ALLOWED,
2025-07-31T18:13:47.099883,127.0.0.1,ALLOWED,
2025-07-31T18:13:49.350590,127.0.0.1,ALLOWED,
2025-07-31T18:13:51.687176,127.0.0.1,ALLOWED,
2025-07-31T18:13:55.194112,127.0.0.1,ALLOWED,
2025-07-31T18:13:59.198848,127.0.0.1,ALLOWED,
2025-07-31T18:14:01.502799,127.0.0.1,ALLOWED,
2025-07-31T18:14:05.656948,127.0.0.1,ALLOWED,
2025-07-31T18:14:08.221171,127.0.0.1,ALLOWED,
2025-07-31T18:14:10.471725,127.0.0.1,ALLOWED,
2025-07-31T18:14:13.657682,127.0.0.1,ALLOWED,
2025-07-31T18:14:16.337066,127.0.0.1,ALLOWED,
2025-07-31T18:14:18.624904,127.0.0.1,ALLOWED,
2025-07-31T18:14:20.843008,127.0.0.1,ALLOWED,
2025-07-31T18:14:23.121425,127.0.0.1,ALLOWED,
2025-07-31T18:14:25.356134,127.0.0.1,ALLOWED,
2025-07-31T18:14:27.627239,127.0.0.1,ALLOWED,
2025-07-31T18:14:29.902931,127.0.0.1,ALLOWED,
2025-07-31T18:14:32.182880,127.0.0.1,ALLOWED,
2025-07-31T18:14:34.436238,127.0.0.1,ALLOWED,
2025-07-31T18:14:38.614121,127.0.0.1,ALLOWED,
2025-07-31T18:14:40.921635,127.0.0.1,ALLOWED,
2025-07-31T18:14:43.193234,127.0.0.1,ALLOWED,
2025-07-31T18:14:45.439572,127.0.0.1,ALLOWED,
2025-07-31T18:14:48.144863,127.0.0.1,ALLOWED,
2025-07-31T18:14:51.064047,127.0.0.1,ALLOWED,
2025-07-31T18:14:57.814069,127.0.0.1,ALLOWED,
2025-07-31T18:15:00.108149,127.0.0.1,ALLOWED,
2025-07-31T18:15:02.429571,127.0.0.1,ALLOWED,
2025-07-31T18:15:04.706776,127.0.0.1,ALLOWED,
2025-07-31T18:15:06.986143,127.0.0.1,ALLOWED,
2025-07-31T18:15:09.236842,127.0.0.1,ALLOWED,
2025-07-31T18:15:11.756899,127.0.0.1,ALLOWED,
2025-07-31T18:15:14.021189,127.0.0.1,ALLOWED,
2025-07-31T18:15:16.292517,127.0.0.1,ALLOWED,
2025-07-31T18:15:18.576539,127.0.0.1,ALLOWED,
2025-07-31T18:15:21.028150,127.0.0.1,ALLOWED,
2025-07-31T18:15:23.942037,127.0.0.1,ALLOWED,
2025-07-31T18:15:26.177021,127.0.0.1,ALLOWED,
2025-07-31T18:15:28.560224,127.0.0.1,ALLOWED,
2025-07-31T18:15:30.857515,127.0.0.1,ALLOWED,
2025-07-31T18:15:33.447018,127.0.0.1,ALLOWED,
2025-07-31T18:15:35.692613,127.0.0.1,ALLOWED,
2025-07-31T18:15:37.924575,127.0.0.1,ALLOWED,
2025-07-31T18:15:41.215930,127.0.0.1,ALLOWED,
2025-07-31T18:15:43.534253,127.0.0.1,ALLOWED,
2025-07-31T18:15:47.342175,127.0.0.1,ALLOWED,
2025-07-31T18:15:49.626181,127.0.0.1,ALLOWED,
2025-07-31T18:15:52.008056,127.0.0.1,ALLOWED,
2025-07-31T18:15:54.284508,127.0.0.1,ALLOWED,
2025-07-31T18:15:57.336246,127.0.0.1,ALLOWED,
2025-07-31T18:15:59.611816,127.0.0.1,ALLOWED,
2025-07-31T18:16:01.904561,127.0.0.1,ALLOWED,
2025-07-31T18:16:06.301017,127.0.0.1,ALLOWED,
2025-07-31T18:16:09.326227,127.0.0.1,ALLOWED,
2025-07-31T18:16:11.603094,127.0.0.1,ALLOWED,
2025-07-31T18:16:14.179978,127.0.0.1,ALLOWED,
2025-07-31T18:16:16.431798,127.0.0.1,ALLOWED,
2025-07-31T18:16:18.821201,127.0.0.1,ALLOWED,
2025-07-31T18:16:21.083988,127.0.0.1,ALLOWED,
2025-07-31T18:16:23.367029,127.0.0.1,ALLOWED,
2025-07-31T18:16:26.594134,127.0.0.1,ALLOWED,
2025-07-31T18:16:29.070775,127.0.0.1,ALLOWED,
2025-07-31T18:16:31.610106,127.0.0.1,ALLOWED,
2025-07-31T18:16:33.876184,127.0.0.1,ALLOWED,
2025-07-31T18:16:36.164794,127.0.0.1,ALLOWED,
2025-07-31T18:16:38.399241,127.0.0.1,ALLOWED,
2025-07-31T18:16:40.686192,127.0.0.1,ALLOWED,
2025-07-31T18:16:42.967033,127.0.0.1,ALLOWED,
2025-07-31T18:16:45.254793,127.0.0.1,ALLOWED,
2025-07-31T18:16:47.519808,127.0.0.1,ALLOWED,
2025-07-31T18:16:49.810536,127.0.0.1,ALLOWED,
2025-07-31T18:16:53.096337,127.0.0.1,ALLOWED,
2025-07-31T18:16:55.693653,127.0.0.1,ALLOWED,
2025-07-31T18:16:57.941569,127.0.0.1,ALLOWED,
2025-07-31T18:17:00.193228,127.0.0.1,ALLOWED,
2025-07-31T18:17:02.438133,127.0.0.1,ALLOWED,
2025-07-31T18:17:05.783734,127.0.0.1,ALLOWED,
2025-07-31T18:17:08.933363,127.0.0.1,ALLOWED,
2025-07-31T18:17:11.212277,127.0.0.1,ALLOWED,
2025-07-31T18:17:13.562883,127.0.0.1,ALLOWED,
2025-07-31T18:17:15.820496,127.0.0.1,ALLOWED,
2025-07-31T18:17:18.070432,127.0.0.1,ALLOWED,
2025-07-31T18:17:20.485444,127.0.0.1,ALLOWED,
2025-07-31T18:17:22.737249,127.0.0.1,ALLOWED,
2025-07-31T18:17:25.000231,127.0.0.1,ALLOWED,
2025-07-31T18:18:40.659312,127.0.0.1,ALLOWED,
2025-07-31T18:18:42.897830,127.0.0.1,ALLOWED,
2025-07-31T18:18:45.159603,127.0.0.1,ALLOWED,
2025-07-31T18:18:47.410387,127.0.0.1,ALLOWED,
2025-07-31T18:18:49.655653,127.0.0.1,ALLOWED,
2025-07-31T18:18:52.008884,127.0.0.1,ALLOWED,
2025-07-31T18:18:54.263838,127.0.0.1,ALLOWED,
2025-07-31T18:18:56.469923,127.0.0.1,ALLOWED,
2025-07-31T18:18:58.745139,127.0.0.1,ALLOWED,
2025-07-31T18:19:00.989247,127.0.0.1,ALLOWED,
2025-07-31T18:19:03.281378,127.0.0.1,ALLOWED,
2025-07-31T18:19:07.105678,127.0.0.1,ALLOWED,
2025-07-31T18:19:09.400281,127.0.0.1,ALLOWED,
2025-07-31T18:19:11.664519,127.0.0.1,ALLOWED,
2025-07-31T18:19:13.958330,127.0.0.1,ALLOWED,
2025-07-31T18:19:16.248761,127.0.0.1,ALLOWED,
2025-07-31T18:19:18.637592,127.0.0.1,ALLOWED,
2025-07-31T18:19:20.907868,127.0.0.1,ALLOWED,
2025-07-31T18:19:23.152087,127.0.0.1,ALLOWED,
2025-07-31T18:19:25.396247,127.0.0.1,ALLOWED,
2025-07-31T18:19:27.699742,127.0.0.1,ALLOWED,
2025-07-31T18:19:30.012001,127.0.0.1,ALLOWED,
2025-07-31T18:19:32.264669,127.0.0.1,ALLOWED,
2025-07-31T18:19:34.560622,127.0.0.1,ALLOWED,
2025-07-31T18:26:09.724945,127.0.0.1,ALLOWED,
2025-07-31T18:26:11.239788,127.0.0.1,ALLOWED,
2025-07-31T18:26:12.775879,127.0.0.1,ALLOWED,
2025-07-31T18:26:14.308296,127.0.0.1,ALLOWED,
2025-07-31T18:26:15.816312,127.0.0.1,ALLOWED,
2025-07-31T18:26:17.326409,127.0.0.1,ALLOWED,
2025-07-31T18:26:18.848585,127.0.0.1,ALLOWED,
2025-07-31T18:26:20.369376,127.0.0.1,ALLOWED,
2025-07-31T18:26:21.887402,127.0.0.1,ALLOWED,
2025-07-31T18:26:23.416969,127.0.0.1,ALLOWED,
2025-07-31T18:26:24.924295,127.0.0.1,ALLOWED,
2025-07-31T18:26:25.187294,127.0.0.1,ALLOWED: WebSocket /ws/all connected,
2025-07-31T18:26:25.188316,127.0.0.1,ALLOWED,
2025-07-31T18:26:26.435034,127.0.0.1,ALLOWED,
2025-07-31T18:26:27.959751,127.0.0.1,ALLOWED,
2025-07-31T18:26:29.477484,127.0.0.1,ALLOWED,
2025-07-31T18:26:30.991574,127.0.0.1,ALLOWED,
2025-07-31T18:26:32.514769,127.0.0.1,ALLOWED,
2025-07-31T18:26:34.039423,127.0.0.1,ALLOWED,
2025-07-31T18:26:35.560577,127.0.0.1,ALLOWED,
2025-07-31T18:26:37.075798,127.0.0.1,ALLOWED,
2025-07-31T18:26:38.598484,127.0.0.1,ALLOWED,
2025-07-31T18:26:40.136253,127.0.0.1,ALLOWED,
2025-07-31T18:26:41.670591,127.0.0.1,ALLOWED,
2025-07-31T18:26:43.202172,127.0.0.1,ALLOWED,
2025-07-31T18:26:44.733145,127.0.0.1,ALLOWED,
2025-07-31T18:26:46.257285,127.0.0.1,ALLOWED,
2025-07-31T18:26:47.779145,127.0.0.1,ALLOWED,
2025-07-31T18:26:49.296872,127.0.0.1,ALLOWED,
2025-07-31T18:26:50.814611,127.0.0.1,ALLOWED,
2025-07-31T18:26:52.342857,127.0.0.1,ALLOWED,
2025-07-31T18:26:53.878268,127.0.0.1,ALLOWED,
2025-07-31T18:26:55.393406,127.0.0.1,ALLOWED,
2025-07-31T18:26:56.924335,127.0.0.1,ALLOWED,
2025-07-31T18:26:58.446640,127.0.0.1,ALLOWED,
2025-07-31T18:26:59.961410,127.0.0.1,ALLOWED,
2025-07-31T18:27:01.477601,127.0.0.1,ALLOWED,
2025-07-31T18:27:02.992194,127.0.0.1,ALLOWED,
2025-07-31T18:27:04.527446,127.0.0.1,ALLOWED,
2025-07-31T18:27:06.048597,127.0.0.1,ALLOWED,
2025-07-31T18:27:07.564844,127.0.0.1,ALLOWED,
2025-07-31T18:27:09.083428,127.0.0.1,ALLOWED,
2025-07-31T18:27:10.596943,127.0.0.1,ALLOWED,
2025-07-31T18:27:12.126107,127.0.0.1,ALLOWED,
2025-07-31T18:27:13.648195,127.0.0.1,ALLOWED,
2025-07-31T18:27:15.182526,127.0.0.1,ALLOWED,
2025-07-31T18:27:16.705107,127.0.0.1,ALLOWED,
2025-07-31T18:27:18.227535,127.0.0.1,ALLOWED,
2025-07-31T18:27:19.745173,127.0.0.1,ALLOWED,
2025-07-31T18:27:21.273957,127.0.0.1,ALLOWED,
2025-07-31T18:27:22.782534,127.0.0.1,ALLOWED,
2025-07-31T18:27:24.317779,127.0.0.1,ALLOWED,
2025-07-31T18:27:25.740722,127.0.0.1,ALLOWED,
2025-07-31T18:27:25.835537,127.0.0.1,ALLOWED,
2025-07-31T18:27:27.368913,127.0.0.1,ALLOWED,
2025-07-31T18:27:28.900614,127.0.0.1,ALLOWED,
2025-07-31T18:27:30.418390,127.0.0.1,ALLOWED,
2025-07-31T18:27:31.941590,127.0.0.1,ALLOWED,
2025-07-31T18:27:33.456012,127.0.0.1,ALLOWED,
2025-07-31T18:27:34.975135,127.0.0.1,ALLOWED,
2025-07-31T18:27:36.489319,127.0.0.1,ALLOWED,
2025-07-31T18:27:38.018342,127.0.0.1,ALLOWED,
2025-07-31T18:27:39.531139,127.0.0.1,ALLOWED,
2025-07-31T18:27:41.056710,127.0.0.1,ALLOWED,
2025-07-31T18:27:42.580895,127.0.0.1,ALLOWED,
2025-07-31T18:27:44.092075,127.0.0.1,ALLOWED,
2025-07-31T18:27:45.610644,127.0.0.1,ALLOWED,
2025-07-31T18:27:47.127435,127.0.0.1,ALLOWED,
2025-07-31T18:27:48.639850,127.0.0.1,ALLOWED,
2025-07-31T18:27:50.151786,127.0.0.1,ALLOWED,
2025-07-31T18:27:51.661009,127.0.0.1,ALLOWED,
2025-07-31T18:27:53.172341,127.0.0.1,ALLOWED,
2025-07-31T18:27:54.696258,127.0.0.1,ALLOWED,
2025-07-31T18:27:56.219291,127.0.0.1,ALLOWED,
2025-07-31T18:27:57.733636,127.0.0.1,ALLOWED,
2025-07-31T18:27:59.248980,127.0.0.1,ALLOWED,
2025-07-31T18:28:00.764958,127.0.0.1,ALLOWED,
2025-07-31T18:28:02.283345,127.0.0.1,ALLOWED,
2025-07-31T18:28:03.804277,127.0.0.1,ALLOWED,
2025-07-31T18:28:05.326437,127.0.0.1,ALLOWED,
2025-07-31T18:28:06.841812,127.0.0.1,ALLOWED,
2025-07-31T18:28:08.358381,127.0.0.1,ALLOWED,
2025-07-31T18:28:09.872982,127.0.0.1,ALLOWED,
2025-07-31T18:28:11.410057,127.0.0.1,ALLOWED,
2025-07-31T18:28:12.923233,127.0.0.1,ALLOWED,
2025-07-31T18:28:14.438553,127.0.0.1,ALLOWED,
2025-07-31T18:28:15.955202,127.0.0.1,ALLOWED,
2025-07-31T18:28:17.468486,127.0.0.1,ALLOWED,
2025-07-31T18:28:18.983668,127.0.0.1,ALLOWED,
2025-07-31T18:28:20.519957,127.0.0.1,ALLOWED,
2025-07-31T18:28:22.043535,127.0.0.1,ALLOWED,
2025-07-31T18:28:23.557305,127.0.0.1,ALLOWED,
2025-07-31T18:28:25.064814,127.0.0.1,ALLOWED,
2025-07-31T18:28:25.338335,127.0.0.1,ALLOWED,
2025-07-31T18:28:26.588157,127.0.0.1,ALLOWED,
2025-07-31T18:28:28.107394,127.0.0.1,ALLOWED,
2025-07-31T18:28:29.628368,127.0.0.1,ALLOWED,
2025-07-31T18:28:31.148842,127.0.0.1,ALLOWED,
2025-07-31T18:28:32.662362,127.0.0.1,ALLOWED,
2025-07-31T18:28:34.184786,127.0.0.1,ALLOWED,
2025-07-31T18:28:35.702210,127.0.0.1,ALLOWED,
2025-07-31T18:28:37.220246,127.0.0.1,ALLOWED,
2025-07-31T18:28:38.736637,127.0.0.1,ALLOWED,
2025-07-31T18:28:40.259164,127.0.0.1,ALLOWED,
2025-07-31T18:28:41.782010,127.0.0.1,ALLOWED,
2025-07-31T18:28:43.303875,127.0.0.1,ALLOWED,
2025-07-31T18:28:44.824721,127.0.0.1,ALLOWED,
2025-07-31T18:28:46.349379,127.0.0.1,ALLOWED,
2025-07-31T18:28:47.873934,127.0.0.1,ALLOWED,
2025-07-31T18:28:49.418237,127.0.0.1,ALLOWED,
2025-07-31T18:28:50.929936,127.0.0.1,ALLOWED,
2025-07-31T18:28:52.440564,127.0.0.1,ALLOWED,
2025-07-31T18:28:53.973020,127.0.0.1,ALLOWED,
2025-07-31T18:28:55.483697,127.0.0.1,ALLOWED,
2025-07-31T18:28:56.994136,127.0.0.1,ALLOWED,
2025-07-31T18:28:58.502780,127.0.0.1,ALLOWED,
2025-07-31T18:29:00.025815,127.0.0.1,ALLOWED,
2025-07-31T18:29:01.535067,127.0.0.1,ALLOWED,
2025-07-31T18:29:03.058200,127.0.0.1,ALLOWED,
2025-07-31T18:29:04.590589,127.0.0.1,ALLOWED,
2025-07-31T18:29:06.099596,127.0.0.1,ALLOWED,
2025-07-31T18:29:07.025456,127.0.0.1,DISCONNECTED: WebSocket /ws/all,
2025-07-31T18:29:07.614475,127.0.0.1,ALLOWED,
2025-07-31T18:29:09.127290,127.0.0.1,ALLOWED,
